S.No,Company_Name,NSE_Symbol,Rating,Industry,,,,
16561,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16562,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16563,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16564,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16565,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16566,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16567,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16568,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16569,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16570,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16571,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16572,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16573,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16574,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16575,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16576,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16577,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16578,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16579,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16580,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16581,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16582,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16583,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16584,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16585,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16586,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16587,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16588,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16589,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16590,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16591,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16592,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16593,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16594,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16595,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16596,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16597,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16598,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16599,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16600,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16601,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16602,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16603,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16604,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16605,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16606,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16607,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16608,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16609,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16610,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16611,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16612,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16613,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16614,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16615,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16616,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16617,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16618,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16619,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16620,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16621,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16622,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16623,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16624,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16625,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16626,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16627,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16628,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16629,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16630,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16631,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16632,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16633,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16634,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16635,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16636,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16637,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16638,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16639,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16640,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16641,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16642,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16643,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16644,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16645,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16646,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16647,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16648,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16649,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16650,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16651,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16652,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16653,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16654,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16655,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16656,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16657,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16658,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16659,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16660,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16661,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16662,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16663,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16664,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16665,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16666,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16667,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16668,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16669,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16670,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16671,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16672,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16673,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16674,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16675,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16676,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16677,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16678,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16679,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16680,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16681,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16682,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16683,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16684,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16685,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16686,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16687,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16688,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16689,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16690,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16691,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16692,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16693,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16694,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16695,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16696,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16697,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16698,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16699,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16700,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16701,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16702,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16703,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16704,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16705,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16706,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16707,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16708,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16709,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16710,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16711,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16712,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16713,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16714,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16715,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16716,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16717,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16718,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16719,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16720,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16721,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16722,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16723,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16724,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16725,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16726,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16727,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16728,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16729,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16730,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16731,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16732,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16733,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16734,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16735,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16736,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16737,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16738,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16739,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16740,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16741,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16742,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16743,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16744,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16745,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16746,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16747,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16748,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16749,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16750,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16751,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16752,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16753,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16754,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16755,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16756,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16757,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16758,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16759,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16760,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16761,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16762,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16763,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16764,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16765,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16766,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16767,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16768,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16769,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16770,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16771,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16772,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16773,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16774,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16775,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16776,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16777,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16778,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16779,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16780,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16781,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16782,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16783,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16784,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16785,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16786,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16787,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16788,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16789,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16790,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16791,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16792,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16793,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16794,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16795,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16796,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16797,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16798,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16799,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16800,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16801,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16802,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16803,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16804,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16805,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16806,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16807,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16808,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16809,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16810,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16811,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16812,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16813,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16814,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16815,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16816,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16817,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16818,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16819,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16820,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16821,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16822,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16823,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16824,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16825,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16826,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
16827,Alkem Laboratories Ltd.,ALKEM,AL,Pharmaceuticals & Drugs,,,,
16828,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO,G,Pharmaceuticals & Drugs,,,,
16829,Ipca Laboratories Ltd.,IPCALAB,I,Pharmaceuticals & Drugs,,,,
16830,Alembic Pharmaceuticals Ltd.,ALEMBIC,ALEM,Pharmaceuticals & Drugs,,,,
16831,Glenmark Pharmaceuticals Ltd.,GLENMARK,GL,Pharmaceuticals & Drugs,,,,
16832,JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,JB,Pharmaceuticals & Drugs,,,,
16833,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16834,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16835,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16836,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16837,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16838,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16839,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16840,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,S,Pharmaceuticals & Drugs,,,,
16841,Dr. Reddys Laboratories Ltd.,DRREDDY,R,Pharmaceuticals & Drugs,,,,
16842,Divis Laboratories Ltd.,DIVISLAB,D,Pharmaceuticals & Drugs,,,,
16843,Cipla Ltd.,CIPLA,C,Pharmaceuticals & Drugs,,,,
16844,Biocon Ltd.,BIOCON,B,Pharmaceuticals & Drugs,,,,
16845,Aurobindo Pharma Ltd.,AUROPHARMA,AU,Pharmaceuticals & Drugs,,,,
16846,Torrent Pharmaceuticals Ltd.,TORNTPHARM,T,Pharmaceuticals & Drugs,,,,
16847,Lupin Ltd.,LUPIN,L,Pharmaceuticals & Drugs,,,,
16848,Cadila Healthcare Ltd.,CADILAHC,CA,Pharmaceuticals & Drugs,,,,
16849,Abbott India Ltd.,ABBOTINDIA,ABB,Pharmaceuticals & Drugs,,,,
